model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
APOE4	male	4	ora_dn	BP	GO:0097688	glutamate receptor clustering	1/2	14/19627	0.0014261337232986948	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1905809	negative regulation of synapse organization	1/2	14/19627	0.0014261337232986948	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:2000644	regulation of receptor catabolic process	1/2	14/19627	0.0014261337232986948	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:2000822	regulation of behavioral fear response	1/2	14/19627	0.0014261337232986948	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:2001140	positive regulation of phospholipid transport	1/2	14/19627	0.0014261337232986948	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032488	Cdc42 protein signal transduction	1/2	15/19627	0.0015279614769594385	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0044794	positive regulation by host of viral process	1/2	15/19627	0.0015279614769594385	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1903365	regulation of fear response	1/2	15/19627	0.0015279614769594385	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1905906	regulation of amyloid fibril formation	1/2	15/19627	0.0015279614769594385	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:2001138	regulation of phospholipid transport	1/2	15/19627	0.0015279614769594385	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042159	lipoprotein catabolic process	1/2	16/19627	0.0016297840385058882	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	1/2	16/19627	0.0016297840385058882	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043691	reverse cholesterol transport	1/2	17/19627	0.0017316014079373776	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0061000	negative regulation of dendritic spine development	1/2	17/19627	0.0017316014079373776	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0090083	regulation of inclusion body assembly	1/2	17/19627	0.0017316014079373776	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051000	positive regulation of nitric-oxide synthase activity	1/2	18/19627	0.001833413585254129	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1900221	regulation of amyloid-beta clearance	1/2	18/19627	0.001833413585254129	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010544	negative regulation of platelet activation	1/2	19/19627	0.001935220570456253	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0035641	locomotory exploration behavior	1/2	19/19627	0.001935220570456253	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902004	positive regulation of amyloid-beta formation	1/2	19/19627	0.001935220570456253	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902430	negative regulation of amyloid-beta formation	1/2	19/19627	0.001935220570456253	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034377	plasma lipoprotein particle assembly	1/2	20/19627	0.002037022363543861	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043116	negative regulation of vascular permeability	1/2	20/19627	0.002037022363543861	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045540	regulation of cholesterol biosynthetic process	1/2	20/19627	0.002037022363543861	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0106118	regulation of sterol biosynthetic process	1/2	20/19627	0.002037022363543861	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043117	positive regulation of vascular permeability	1/2	21/19627	0.00213881896451662	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0072578	neurotransmitter-gated ion channel clustering	1/2	22/19627	0.0022406103733747518	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0150104	transport across blood-brain barrier	1/2	22/19627	0.0022406103733747518	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902992	negative regulation of amyloid precursor protein catabolic process	1/2	22/19627	0.0022406103733747518	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0007263	nitric oxide mediated signal transduction	1/2	23/19627	0.0023423965901178123	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010232	vascular transport	1/2	23/19627	0.0023423965901178123	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051043	regulation of membrane protein ectodomain proteolysis	1/2	23/19627	0.0023423965901178123	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1990000	amyloid fibril formation	1/2	23/19627	0.0023423965901178123	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034368	protein-lipid complex remodeling	1/2	24/19627	0.00244417761474669	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034369	plasma lipoprotein particle remodeling	1/2	24/19627	0.00244417761474669	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0065005	protein-lipid complex assembly	1/2	24/19627	0.00244417761474669	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0006706	steroid catabolic process	1/2	25/19627	0.002545953447260718	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010894	negative regulation of steroid biosynthetic process	1/2	25/19627	0.002545953447260718	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0070841	inclusion body assembly	1/2	25/19627	0.002545953447260718	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0097062	dendritic spine maintenance	1/2	25/19627	0.002545953447260718	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	1/2	25/19627	0.002545953447260718	0.014566192673671978	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034367	protein-containing complex remodeling	1/2	26/19627	0.0026477240876600083	0.01466755089830703	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045939	negative regulation of steroid metabolic process	1/2	26/19627	0.0026477240876600083	0.01466755089830703	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0019068	virion assembly	1/2	27/19627	0.0027494895359444493	0.014993310125697075	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032770	positive regulation of monooxygenase activity	1/2	29/19627	0.002953004856169228	0.015615131739440312	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0044788	modulation by host of viral process	1/2	29/19627	0.002953004856169228	0.015615131739440312	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010875	positive regulation of cholesterol efflux	1/2	31/19627	0.003156499407935276	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032801	receptor catabolic process	1/2	31/19627	0.003156499407935276	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0055090	acylglycerol homeostasis	1/2	32/19627	0.003258238895646026	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0070328	triglyceride homeostasis	1/2	32/19627	0.003258238895646026	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050999	regulation of nitric-oxide synthase activity	1/2	33/19627	0.0033599731912425934	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0055094	response to lipoprotein particle	1/2	33/19627	0.0033599731912425934	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0019934	cGMP-mediated signaling	1/2	34/19627	0.0034617022947240894	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032369	negative regulation of lipid transport	1/2	34/19627	0.0034617022947240894	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043537	negative regulation of blood vessel endothelial cell migration	1/2	35/19627	0.0035634262060909583	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034381	plasma lipoprotein particle clearance	1/2	36/19627	0.003665144925342978	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0035640	exploration behavior	1/2	36/19627	0.003665144925342978	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0071402	cellular response to lipoprotein particle stimulus	1/2	36/19627	0.003665144925342978	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0097242	amyloid-beta clearance	1/2	36/19627	0.003665144925342978	0.016191589606894926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902003	regulation of amyloid-beta formation	1/2	37/19627	0.0037668584524803705	0.016432919998945614	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0071827	plasma lipoprotein particle organization	1/2	38/19627	0.003868566787503025	0.01666826924492044	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0090181	regulation of cholesterol metabolic process	1/2	40/19627	0.0040719678812045634	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0046164	alcohol catabolic process	1/2	41/19627	0.004173660639883114	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0002021	response to dietary excess	1/2	42/19627	0.004275348206446927	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010874	regulation of cholesterol efflux	1/2	42/19627	0.004275348206446927	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045940	positive regulation of steroid metabolic process	1/2	42/19627	0.004275348206446927	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0071825	protein-lipid complex subunit organization	1/2	42/19627	0.004275348206446927	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0007616	long-term memory	1/2	43/19627	0.004377030580896002	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032373	positive regulation of sterol transport	1/2	43/19627	0.004377030580896002	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032376	positive regulation of cholesterol transport	1/2	43/19627	0.004377030580896002	0.016973151919252274	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0006509	membrane protein ectodomain proteolysis	1/2	44/19627	0.0044787077632305605	0.01698988053660289	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902991	regulation of amyloid precursor protein catabolic process	1/2	44/19627	0.0044787077632305605	0.01698988053660289	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032768	regulation of monooxygenase activity	1/2	46/19627	0.004682046551555685	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0001941	postsynaptic membrane organization	1/2	47/19627	0.004783708157545918	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0034205	amyloid-beta formation	1/2	47/19627	0.004783708157545918	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043114	regulation of vascular permeability	1/2	47/19627	0.004783708157545918	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0030195	negative regulation of blood coagulation	1/2	48/19627	0.004885364571421302	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0090207	regulation of triglyceride metabolic process	1/2	48/19627	0.004885364571421302	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010543	regulation of platelet activation	1/2	49/19627	0.004987015793182392	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1900047	negative regulation of hemostasis	1/2	49/19627	0.004987015793182392	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902930	regulation of alcohol biosynthetic process	1/2	49/19627	0.004987015793182392	0.017232361503174802	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050819	negative regulation of coagulation	1/2	50/19627	0.005088661822828522	0.017411205648697588	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0001937	negative regulation of endothelial cell proliferation	1/2	52/19627	0.0052919383057769	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045773	positive regulation of axon extension	1/2	52/19627	0.0052919383057769	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0006695	cholesterol biosynthetic process	1/2	53/19627	0.005393568759079037	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1902653	secondary alcohol biosynthetic process	1/2	53/19627	0.005393568759079037	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1905953	negative regulation of lipid localization	1/2	54/19627	0.005495194020266325	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010596	negative regulation of endothelial cell migration	1/2	55/19627	0.005596814089338764	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051055	negative regulation of lipid biosynthetic process	1/2	55/19627	0.005596814089338764	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0001662	behavioral fear response	1/2	56/19627	0.005698428966297131	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042311	vasodilation	1/2	56/19627	0.005698428966297131	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051353	positive regulation of oxidoreductase activity	1/2	56/19627	0.005698428966297131	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1900271	regulation of long-term synaptic potentiation	1/2	56/19627	0.005698428966297131	0.017599572648121228	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0002209	behavioral defense response	1/2	57/19627	0.005800038651140205	0.01760185642824288	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0033619	membrane protein proteolysis	1/2	57/19627	0.005800038651140205	0.01760185642824288	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0016126	sterol biosynthetic process	1/2	59/19627	0.006003242444482582	0.017754899641588336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0033344	cholesterol efflux	1/2	59/19627	0.006003242444482582	0.017754899641588336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042987	amyloid precursor protein catabolic process	1/2	59/19627	0.006003242444482582	0.017754899641588336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043407	negative regulation of MAP kinase activity	1/2	60/19627	0.006104836552981663	0.017754899641588336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1901616	organic hydroxy compound catabolic process	1/2	60/19627	0.006104836552981663	0.017754899641588336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051851	modulation by host of symbiont process	1/2	61/19627	0.006206425469366006	0.017895568930407633	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042596	fear response	1/2	62/19627	0.006308009193635944	0.017895568930407633	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050435	amyloid-beta metabolic process	1/2	63/19627	0.0064095877257907	0.017895568930407633	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0060999	positive regulation of dendritic spine development	1/2	63/19627	0.0064095877257907	0.017895568930407633	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0097006	regulation of plasma lipoprotein particle levels	1/2	63/19627	0.0064095877257907	0.017895568930407633	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0015909	long-chain fatty acid transport	1/2	65/19627	0.006612729213756774	0.018030019496883702	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032371	regulation of sterol transport	1/2	65/19627	0.006612729213756774	0.018030019496883702	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032374	regulation of cholesterol transport	1/2	65/19627	0.006612729213756774	0.018030019496883702	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0030193	regulation of blood coagulation	1/2	68/19627	0.006917402504845183	0.018714523055743944	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0048662	negative regulation of smooth muscle cell proliferation	1/2	70/19627	0.007120492071663986	0.018969860557333827	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1900046	regulation of hemostasis	1/2	70/19627	0.007120492071663986	0.018969860557333827	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0010633	negative regulation of epithelial cell migration	1/2	71/19627	0.007222029066901614	0.019054084785883562	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050818	regulation of coagulation	1/2	72/19627	0.0073235608700241706	0.019054084785883562	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0061045	negative regulation of wound healing	1/2	72/19627	0.0073235608700241706	0.019054084785883562	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043112	receptor metabolic process	1/2	73/19627	0.007425087481031989	0.019054084785883562	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043954	cellular component maintenance	1/2	73/19627	0.007425087481031989	0.019054084785883562	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042982	amyloid precursor protein metabolic process	1/2	74/19627	0.007526608899925069	0.019173624131925904	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043113	receptor clustering	1/2	77/19627	0.007831142003916658	0.01980484463309358	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0007568	aging	1/2	79/19627	0.00803413811267073	0.020027958580872033	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0048844	artery morphogenesis	1/2	79/19627	0.00803413811267073	0.020027958580872033	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050709	negative regulation of protein secretion	1/2	80/19627	0.008135628378875714	0.02013712272501861	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050810	regulation of steroid biosynthetic process	1/2	81/19627	0.00823711345296596	0.02024473658510648	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0060998	regulation of dendritic spine development	1/2	83/19627	0.008440068024802128	0.0205984876968947	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0015914	phospholipid transport	1/2	86/19627	0.008744460941696786	0.02119317269897346	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0019915	lipid storage	1/2	87/19627	0.00884591486309838	0.021291201980836793	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1903035	negative regulation of response to wounding	1/2	90/19627	0.009150245474616403	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0035023	regulation of Rho protein signal transduction	1/2	91/19627	0.009251678627559379	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051702	biological process involved in interaction with symbiont	1/2	91/19627	0.009251678627559379	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0019935	cyclic-nucleotide-mediated signaling	1/2	93/19627	0.009454529357102004	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0051341	regulation of oxidoreductase activity	1/2	93/19627	0.009454529357102004	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0030168	platelet activation	1/2	94/19627	0.009555946933700543	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042632	cholesterol homeostasis	1/2	94/19627	0.009555946933700543	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043535	regulation of blood vessel endothelial cell migration	1/2	94/19627	0.009555946933700543	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0015908	fatty acid transport	1/2	95/19627	0.0096573593181849	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0055092	sterol homeostasis	1/2	95/19627	0.0096573593181849	0.021744634851913094	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032370	positive regulation of lipid transport	1/2	98/19627	0.009961565318949872	0.022087874027084585	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050772	positive regulation of axonogenesis	1/2	98/19627	0.009961565318949872	0.022087874027084585	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0050795	regulation of behavior	1/2	99/19627	0.010062956934975498	0.022087874027084585	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0062014	negative regulation of small molecule metabolic process	1/2	99/19627	0.010062956934975498	0.022087874027084585	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0032092	positive regulation of protein binding	1/2	100/19627	0.010164343358886163	0.022170973951570444	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042158	lipoprotein biosynthetic process	1/2	101/19627	0.010265724590682201	0.02219704368096258	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045833	negative regulation of lipid metabolic process	1/2	102/19627	0.010367100630363613	0.02219704368096258	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0097061	dendritic spine organization	1/2	102/19627	0.010367100630363613	0.02219704368096258	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0030301	cholesterol transport	1/2	104/19627	0.010569837133382332	0.022356807027578387	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0046889	positive regulation of lipid biosynthetic process	1/2	104/19627	0.010569837133382332	0.022356807027578387	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0071901	negative regulation of protein serine/threonine kinase activity	1/2	106/19627	0.010772552867942098	0.022648318981396336	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0006641	triglyceride metabolic process	1/2	107/19627	0.01087390294705004	0.022664860911721752	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0015918	sterol transport	1/2	108/19627	0.010975247834042912	0.022664860911721752	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0033555	multicellular organismal response to stress	1/2	108/19627	0.010975247834042912	0.022664860911721752	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0030516	regulation of axon extension	1/2	109/19627	0.011076587528921378	0.022739582632903297	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0099175	regulation of postsynapse organization	1/2	111/19627	0.011279251342334096	0.022886387898108138	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0106027	neuron projection organization	1/2	111/19627	0.011279251342334096	0.022886387898108138	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0019218	regulation of steroid metabolic process	1/2	113/19627	0.011481894387288083	0.02316289676973145	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0060840	artery development	1/2	114/19627	0.011583208121593191	0.023232986404804732	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0015748	organophosphate ester transport	1/2	119/19627	0.012089698911396995	0.024110313829014577	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1905954	positive regulation of lipid localization	1/2	120/19627	0.012190981493013231	0.024174162165122828	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0043534	blood vessel endothelial cell migration	1/2	121/19627	0.012292258882515505	0.024237278813547522	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0061387	regulation of extent of cell growth	1/2	124/19627	0.01259605989833279	0.024696769126506424	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0045807	positive regulation of endocytosis	1/2	126/19627	0.012798567948304362	0.024953632480213532	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0060996	dendritic spine development	1/2	128/19627	0.013001055229816982	0.025207601528922926	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0061041	regulation of wound healing	1/2	130/19627	0.01320352174287076	0.025458724244540862	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0042157	lipoprotein metabolic process	1/2	132/19627	0.013405967487465698	0.025566571875002886	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	1/2	132/19627	0.013405967487465698	0.025566571875002886	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:1901216	positive regulation of neuron death	1/2	133/19627	0.013507182571591114	0.025619601725463584	NA	Apoe	1
APOE4	male	4	ora_dn	BP	GO:0046165	alcohol biosynthetic process	1/2	134/19627	0.013608392463601904	0.025672048485389537	NA	Apoe	1
